program_id,datetime,star,user,result,time,memory,language,problem_code,uses recursion,uses iteration
34852056,08:44 PM 28/06/20,4,crusher5371,accepted,0.00,10.5M,C++17,ECJN202,0,0
34852073,08:45 PM 28/06/20,5,akil_av17,accepted,0.05,2133M,JAVA,ECJN202,0,0
34852106,08:47 PM 28/06/20,3,hackervivek123,accepted,0.00,26M,C++14,ECJN202,true,true
34852142,08:49 PM 28/06/20,2,niteshguptaktl,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852231,08:53 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852241,08:54 PM 28/06/20,1,paras__2000,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34852340,08:59 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852354,09:00 PM 28/06/20,1,aditya029,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852374,09:01 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852388,09:02 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852415,09:03 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852430,09:04 PM 28/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852449,09:05 PM 28/06/20,2,abhinash1998,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852467,09:06 PM 28/06/20,2,sindal_01,wrong answer,0.00,15.7M,C++14,ECJN202,false,true
34852514,09:09 PM 28/06/20,2,abhinash1998,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852533,09:10 PM 28/06/20,2,abhinash1998,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852541,09:10 PM 28/06/20,2,abhinash1998,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852556,09:11 PM 28/06/20,2,abhinash1998,accepted,0.00,14.9M,C++14,ECJN202,false,true
34852563,09:12 PM 28/06/20,0,rishabhsinha8,wrong answer,0.00,9.2M,C,ECJN202,0,0
34852571,09:12 PM 28/06/20,0,rishabhsinha8,wrong answer,0.00,9.2M,C,ECJN202,0,0
34852573,09:12 PM 28/06/20,4,alif_cse_ju,accepted,0.00,6M,C++17,ECJN202,0,0
34852591,09:14 PM 28/06/20,5,nuttela,accepted,0.00,15.6M,C++14,ECJN202,false,true
34852613,09:15 PM 28/06/20,1,rishu850,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34852618,09:15 PM 28/06/20,1,manisha76543,accepted,0.00,5.8M,C++17,ECJN202,0,0
34852669,09:19 PM 28/06/20,2,ishu12345,accepted,0.00,5.8M,C++17,ECJN202,0,0
34853492,10:10 PM 28/06/20,3,ac_0127,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34853517,10:11 PM 28/06/20,2,deepthansu_1,accepted,0.10,2133M,JAVA,ECJN202,0,0
34853533,10:12 PM 28/06/20,2,abtab,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34853545,10:13 PM 28/06/20,1,rk9605393,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34853553,10:13 PM 28/06/20,4,tarunmishra_19,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853594,10:15 PM 28/06/20,3,ac_0127,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34853672,10:20 PM 28/06/20,3,ac_0127,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34853710,10:22 PM 28/06/20,4,sreekanth_cc,wrong answer,0.00,15.7M,C++14,ECJN202,false,true
34853790,10:26 PM 28/06/20,2,tle_tle11,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853791,10:26 PM 28/06/20,3,sarveshlohar,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34853803,10:27 PM 28/06/20,2,pavani_26,accepted,0.01,17.5M,PYTH 3.6,ECJN202,0,0
34853811,10:27 PM 28/06/20,3,paracetamol650,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853884,10:31 PM 28/06/20,2,rohan_345,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853906,10:32 PM 28/06/20,4,sreekanth_cc,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853913,10:33 PM 28/06/20,4,surajverma8787,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853949,10:34 PM 28/06/20,4,mnithinkk,accepted,0.00,15.7M,C++14,ECJN202,false,true
34853956,10:35 PM 28/06/20,4,dr_virus_,accepted,0.00,14.9M,C++14,ECJN202,false,true
34853965,10:35 PM 28/06/20,3,ac_0127,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34854022,10:39 PM 28/06/20,3,ishankr21,accepted,0.00,15.7M,C++14,ECJN202,false,true
34854102,10:44 PM 28/06/20,4,nagasaisujan16,accepted,0.00,14.9M,C++14,ECJN202,true,true
34854124,10:45 PM 28/06/20,3,faiz_b_shah24,accepted,0.11,2133M,JAVA,ECJN202,0,0
34854159,10:47 PM 28/06/20,2,saksham_33,accepted,0.01,17.5M,PYTH 3.6,ECJN202,0,0
34854205,10:50 PM 28/06/20,4,anshul_151,accepted,0.00,14.9M,C++14,ECJN202,false,true
34854242,10:52 PM 28/06/20,1,coder58anubhav,accepted,0.00,9.2M,C,ECJN202,0,0
34854267,10:54 PM 28/06/20,2,ankush19,accepted,0.11,2133M,JAVA,ECJN202,0,0
34854309,10:57 PM 28/06/20,2,naryani123,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34854329,10:59 PM 28/06/20,1,maxxy177,accepted,0.00,15.7M,C++14,ECJN202,0,0
34854343,11:00 PM 28/06/20,2,naryani123,accepted,0.00,9.2M,C,ECJN202,0,0
34854474,11:07 PM 28/06/20,2,kevin_5997,wrong answer,0.00,15.7M,C++14,ECJN202,0,0
34854493,11:08 PM 28/06/20,2,kevin_5997,accepted,0.00,15.7M,C++14,ECJN202,0,0
34854581,11:12 PM 28/06/20,4,viju_1234,accepted,0.00,14.9M,C++14,ECJN202,0,0
34854724,11:22 PM 28/06/20,2,srinjoy_12,accepted,0.00,9.2M,C,ECJN202,0,0
34854726,11:22 PM 28/06/20,3,ananta27,accepted,0.00,15.7M,C++14,ECJN202,0,0
34854782,11:26 PM 28/06/20,2,professor_1997,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34854994,11:40 PM 28/06/20,4,shahayush2507,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855045,11:44 PM 28/06/20,2,s_swapnil,compilation error,-,-,C++14,ECJN202,0,0
34855055,11:44 PM 28/06/20,3,sangram2017,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855059,11:44 PM 28/06/20,2,s_swapnil,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855156,11:52 PM 28/06/20,3,codechefu,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855166,11:52 PM 28/06/20,2,palashjhanwar1,accepted,0.04,87.1M,PYPY3,ECJN202,0,0
34855228,11:57 PM 28/06/20,4,jayesh_khemka,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855397,12:10 AM 29/06/20,1,prajapati1999,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34855411,12:11 AM 29/06/20,1,prajapati1999,runtime error(NZEC),0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855468,12:15 AM 29/06/20,3,ameybhavsar,accepted,0.04,87.1M,PYPY3,ECJN202,0,0
34855495,12:17 AM 29/06/20,4,panukulkarni,compilation error,-,-,C++14,ECJN202,0,0
34855501,12:18 AM 29/06/20,4,panukulkarni,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855543,12:21 AM 29/06/20,3,harshit2011,accepted,0.05,2133M,JAVA,ECJN202,0,0
34855554,12:22 AM 29/06/20,1,red_devil_621,accepted,0.00,6.7M,C++17,ECJN202,0,0
34855689,12:33 AM 29/06/20,0,shahedtalukder,wrong answer,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855708,12:35 AM 29/06/20,2,antonio_007,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34855737,12:37 AM 29/06/20,1,rishika04,wrong answer,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855754,12:38 AM 29/06/20,2,antonio_007,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855756,12:38 AM 29/06/20,1,rishika04,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855808,12:41 AM 29/06/20,4,shuvrajit_2000,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855828,12:43 AM 29/06/20,2,ramdev12345,accepted,0.00,14.9M,C++14,ECJN202,0,0
34855904,12:49 AM 29/06/20,1,sudhirkumar34,runtime error(NZEC),0.02,17.6M,PYTH 3.6,ECJN202,0,0
34855944,12:52 AM 29/06/20,4,maxboom321,accepted,0.00,15.7M,C++14,ECJN202,0,0
34855948,12:53 AM 29/06/20,1,sudhirkumar34,compilation error,-,-,JAVA,ECJN202,0,0
34855965,12:54 AM 29/06/20,1,sudhirkumar34,compilation error,-,-,JAVA,ECJN202,0,0
34855973,12:55 AM 29/06/20,1,sudhirkumar34,compilation error,-,-,JAVA,ECJN202,0,0
34855980,12:55 AM 29/06/20,1,sudhirkumar34,accepted,0.10,2133M,JAVA,ECJN202,0,0
34855989,12:56 AM 29/06/20,1,sudhirkumar34,accepted,0.10,2133M,JAVA,ECJN202,0,0
34856031,01:00 AM 29/06/20,3,shobhit020102,compilation error,-,-,C++14,ECJN202,0,0
34856052,01:02 AM 29/06/20,3,shobhit020102,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856079,01:05 AM 29/06/20,3,reeve99,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34856093,01:07 AM 29/06/20,3,piyush_1909,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34856099,01:07 AM 29/06/20,3,piyush_1909,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34856117,01:09 AM 29/06/20,3,reeve99,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856135,01:11 AM 29/06/20,3,piyush_1909,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856330,01:33 AM 29/06/20,3,tourist1998,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856395,01:43 AM 29/06/20,4,nachiketa_99,accepted,0.05,2133M,JAVA,ECJN202,0,0
34856481,01:55 AM 29/06/20,4,saransh2708,compilation error,-,-,C++14,ECJN202,0,0
34856486,01:56 AM 29/06/20,4,saransh2708,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856633,02:18 AM 29/06/20,2,srinjoypaul,accepted,0.00,14.9M,C++14,ECJN202,0,0
34856843,02:57 AM 29/06/20,1,anshu13,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34856847,02:58 AM 29/06/20,1,anshu13,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34856858,03:00 AM 29/06/20,1,anshu13,wrong answer,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34856863,03:01 AM 29/06/20,1,anshu13,wrong answer,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34856876,03:04 AM 29/06/20,1,anshu13,wrong answer,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34856888,03:07 AM 29/06/20,1,anshu13,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34856899,03:11 AM 29/06/20,2,aroaryan1,wrong answer,0.10,2133M,JAVA,ECJN202,0,0
34856905,03:12 AM 29/06/20,2,aroaryan1,accepted,0.10,2133M,JAVA,ECJN202,0,0
34856917,03:20 AM 29/06/20,0,himp7,runtime error(SIGSEGV),0.00,14.9M,C++14,ECJN202,false,true
34856919,03:21 AM 29/06/20,3,janabhishek,accepted,0.00,14.9M,C++14,ECJN202,false,true
34856925,03:23 AM 29/06/20,0,himp7,accepted,0.00,14.9M,C++14,ECJN202,false,true
34856931,03:26 AM 29/06/20,0,himp7,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857133,04:57 AM 29/06/20,2,soumik_nandi,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857206,05:32 AM 29/06/20,3,kanisht09,accepted,0.00,19.9M,C++14,ECJN202,false,true
34857290,06:23 AM 29/06/20,3,nanven1720,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857299,06:30 AM 29/06/20,2,harsh5666,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857357,07:03 AM 29/06/20,2,jahid37,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857369,07:06 AM 29/06/20,1,fazia123,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857549,07:55 AM 29/06/20,2,pragyanand123,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857642,08:13 AM 29/06/20,1,cyber01,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857645,08:14 AM 29/06/20,2,sktshrma_007,accepted,0.00,14.9M,C++14,ECJN202,false,true
34857676,08:20 AM 29/06/20,2,sindal_01,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34857730,08:27 AM 29/06/20,1,ashutosh0903,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34857755,08:31 AM 29/06/20,0,ranjeet808417,runtime error(SIGSEGV),0.00,14.9M,C++14,ECJN202,false,true
34857763,08:32 AM 29/06/20,2,chefsaurav19,wrong answer,0.00,15.7M,C++14,ECJN202,false,true
34857773,08:33 AM 29/06/20,0,ranjeet808417,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34857793,08:36 AM 29/06/20,2,chefsaurav19,accepted,0.00,14.9M,C++14,ECJN202,0,0
34857852,08:45 AM 29/06/20,2,saikrish02,accepted,0.00,14.9M,C++14,ECJN202,0,0
34857877,08:49 AM 29/06/20,3,righ202083,accepted,0.00,14.9M,C++14,ECJN202,0,0
34857951,09:02 AM 29/06/20,3,studmaxxxx,accepted,0.00,15.7M,C++14,ECJN202,0,0
34857954,09:02 AM 29/06/20,3,avishek0204,accepted,0.00,15.7M,C++14,ECJN202,0,0
34858015,09:13 AM 29/06/20,2,iiit_2018,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34858031,09:14 AM 29/06/20,2,iiit_2018,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858090,09:23 AM 29/06/20,0,cooldude_0911,accepted,0.02,17.5M,PYTH 3.6,ECJN202,0,0
34858277,09:42 AM 29/06/20,3,alok9821,wrong answer,0.00,6M,C++17,ECJN202,0,0
34858289,09:43 AM 29/06/20,3,alok9821,wrong answer,0.00,6M,C++17,ECJN202,0,0
34858291,09:43 AM 29/06/20,2,karumuri_3845,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858298,09:44 AM 29/06/20,3,alok9821,accepted,0.00,6M,C++17,ECJN202,0,0
34858448,09:56 AM 29/06/20,3,devasu,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858493,09:59 AM 29/06/20,3,rshonkhia65,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858607,10:09 AM 29/06/20,3,ac_0127,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34858645,10:13 AM 29/06/20,3,ac_0127,wrong answer,0.00,15.7M,C++14,ECJN202,0,0
34858664,10:15 AM 29/06/20,3,ac_0127,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858681,10:16 AM 29/06/20,3,mayankmj30,accepted,0.10,2133M,JAVA,ECJN202,0,0
34858694,10:17 AM 29/06/20,3,ac_0127,wrong answer,0.00,15.7M,C++14,ECJN202,0,0
34858751,10:21 AM 29/06/20,3,ya_s_h,accepted,0.00,15.7M,C++14,ECJN202,0,0
34858797,10:25 AM 29/06/20,3,ben_it,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34858804,10:26 AM 29/06/20,4,sam_30_08,accepted,0.00,14.9M,C++14,ECJN202,0,0
34858808,10:26 AM 29/06/20,2,taruvar123,wrong answer,0.00,15.7M,C++14,ECJN202,0,0
34858821,10:28 AM 29/06/20,2,taruvar123,accepted,0.00,15.7M,C++14,ECJN202,0,0
34859015,10:41 AM 29/06/20,3,ac_0127,accepted,0.00,14.9M,C++14,ECJN202,0,0
34859213,10:53 AM 29/06/20,2,black143,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34859215,10:54 AM 29/06/20,2,anman1900,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34859223,10:54 AM 29/06/20,2,anman1900,accepted,0.00,14.9M,C++14,ECJN202,false,true
34859225,10:54 AM 29/06/20,2,nikhil_patel_,accepted,0.00,14.9M,C++14,ECJN202,false,true
34859290,10:58 AM 29/06/20,3,manas_17,accepted,0.00,14.9M,C++14,ECJN202,false,true
34859320,11:00 AM 29/06/20,2,hariharsha6142,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34859835,11:28 AM 29/06/20,2,jarthal_harsh7,accepted,0.00,14.9M,C++14,ECJN202,false,true
34859848,11:29 AM 29/06/20,1,arunteja_18,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34859854,11:29 AM 29/06/20,2,jarthal_harsh7,accepted,0.00,14.9M,C++14,ECJN202,false,true
34859880,11:31 AM 29/06/20,2,lohitagarwalla,accepted,0.00,14.9M,C++14,ECJN202,false,true
34860075,11:41 AM 29/06/20,3,chandan23,runtime error(NZEC),0.01,17.6M,PYTH 3.6,ECJN202,0,0
34860094,11:42 AM 29/06/20,5,vd_98,accepted,0.00,14.9M,C++14,ECJN202,true,true
34860102,11:43 AM 29/06/20,3,chandan23,runtime error(NZEC),0.02,17.6M,PYTH 3.6,ECJN202,0,0
34860127,11:44 AM 29/06/20,2,abhiroopsaha19,wrong answer,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34860139,11:44 AM 29/06/20,2,abhiroopsaha19,wrong answer,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34860143,11:45 AM 29/06/20,4,anshul_151,accepted,0.00,14.9M,C++14,ECJN202,false,true
34860154,11:45 AM 29/06/20,2,abhiroopsaha19,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34860176,11:46 AM 29/06/20,3,chandan23,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34860203,11:48 AM 29/06/20,3,chandan23,accepted,0.01,17.5M,PYTH 3.6,ECJN202,0,0
34860235,11:50 AM 29/06/20,5,c_rahul,accepted,0.00,14.9M,C++14,ECJN202,true,true
34860239,11:50 AM 29/06/20,1,gurav_123,accepted,0.00,14.9M,C++14,ECJN202,false,true
34860295,11:52 AM 29/06/20,6,user_not_found,accepted,0.07,87.1M,PYPY3,ECJN202,0,0
34860327,11:54 AM 29/06/20,4,pedastrian_57,wrong answer,0.18,112.6M,PYPY3,ECJN202,0,0
34860351,11:54 AM 29/06/20,4,pedastrian_57,accepted,0.18,113.3M,PYPY3,ECJN202,0,0
34860372,11:55 AM 29/06/20,3,code_genesis55,accepted,0.00,16.4M,C++14,ECJN202,false,true
34860403,11:57 AM 29/06/20,2,jafar00,accepted,0.00,15.7M,C++14,ECJN202,false,true
34860552,12:04 PM 29/06/20,2,draco_malfoy,accepted,0.05,2133M,JAVA,ECJN202,0,0
34860939,12:21 PM 29/06/20,2,ak8892707,accepted,0.00,14.9M,C++14,ECJN202,false,true
34860940,12:21 PM 29/06/20,2,csedk,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34860968,12:23 PM 29/06/20,4,anand18,accepted,0.00,14.9M,C++14,ECJN202,false,true
34860985,12:24 PM 29/06/20,3,harry_6003,accepted,0.00,14.9M,C++14,ECJN202,false,true
34861462,12:46 PM 29/06/20,3,akshit01032000,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34861478,12:47 PM 29/06/20,3,akshit01032000,accepted,0.00,14.9M,C++14,ECJN202,false,true
34861481,12:47 PM 29/06/20,2,rahul_2204,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34861502,12:48 PM 29/06/20,2,rahul_2204,accepted,0.02,26.9M,PYTH 3.6,ECJN202,0,0
34861742,01:01 PM 29/06/20,3,kiteretsucodes,accepted,0.00,15.7M,C++14,ECJN202,false,true
34861792,01:03 PM 29/06/20,4,code_25,wrong answer,0.00,15.6M,C++14,ECJN202,false,true
34861835,01:05 PM 29/06/20,4,code_25,accepted,0.00,15.6M,C++14,ECJN202,false,true
34861889,01:08 PM 29/06/20,2,tanmayi33,accepted,0.00,14.9M,C++14,ECJN202,false,true
34862001,01:14 PM 29/06/20,4,msp1451,wrong answer,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34862017,01:14 PM 29/06/20,2,koustav_7890,accepted,0.00,15.7M,C++14,ECJN202,false,true
34862019,01:15 PM 29/06/20,4,msp1451,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34862294,01:30 PM 29/06/20,4,daschiku37,accepted,0.00,14.9M,C++14,ECJN202,true,true
34862424,01:37 PM 29/06/20,3,sushithreddy75,accepted,0.10,2133M,JAVA,ECJN202,0,0
34862527,01:43 PM 29/06/20,4,ktk54x,accepted,0.02,15M,C++14,ECJN202,true,true
34862882,02:03 PM 29/06/20,2,uditrocks17,accepted,0.00,14.9M,C++14,ECJN202,false,true
34862883,02:03 PM 29/06/20,3,prashant_3108,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34862967,02:08 PM 29/06/20,3,prashant_3108,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863102,02:16 PM 29/06/20,4,rakend,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863157,02:18 PM 29/06/20,3,shivam50,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863219,02:21 PM 29/06/20,3,sudheerays123,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863276,02:25 PM 29/06/20,2,cs_18010132,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863327,02:27 PM 29/06/20,2,alone_walker_2,accepted,0.00,14.9M,C++14,ECJN202,false,true
34863579,02:41 PM 29/06/20,3,ghfg345,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34863634,02:44 PM 29/06/20,3,aditya_1304,accepted,0.00,14.9M,C++14,ECJN202,true,true
34863670,02:46 PM 29/06/20,3,akshay_murari_,wrong answer,0.02,17.5M,PYTH 3.6,ECJN202,0,0
34863688,02:47 PM 29/06/20,0,shriyajaswani,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34863689,02:47 PM 29/06/20,3,akshay_murari_,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34863797,02:53 PM 29/06/20,0,shriyajaswani,wrong answer,0.00,199.5M,C++14,ECJN202,false,true
34863821,02:54 PM 29/06/20,0,shriyajaswani,runtime error(SIGABRT),0.00,14.9M,C++14,ECJN202,false,true
34863847,02:55 PM 29/06/20,0,shriyajaswani,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
